Order_ID,Order_Date,Region,Category,Sales_Channel,Units_Sold,Unit_Price,Discount_%,Revenue,COGS_per_unit,Total_COGS,Marketing_Spend,Profit,Profit_Margin_%
1957,02-03-2025,MEA,Sports,Retail,6,44.03,5,250.971,22.83179533,136.990772,11.15870809,102.8215199,40.97
1958,07-06-2024,Europe,Sports,Online,1,301.96,15,256.666,241.0468278,241.0468278,39.63201372,-24.01284154,-9.36
1959,24-02-2025,North America,Home,Online,1,16.67,20,13.336,11.78653029,11.78653029,2.7542158,-1.204746094,-9.03
1960,28-09-2023,Asia,Home,Online,9,169.24,30,1066.212,114.5724328,1031.151895,130.0145356,-94.95443081,-8.91
1961,06-05-2024,South America,Sports,Retail,8,466.82,5,3547.832,346.3556023,2770.844818,523.8178297,253.1693519,7.14
1962,27-07-2023,Europe,Clothing,Marketplace,6,158.98,30,667.716,105.9709295,635.825577,122.2133627,-90.32293969,-13.53
1963,22-06-2024,Asia,Beauty,Retail,1,470.52,10,423.468,337.0768284,337.0768284,24.1395996,62.25157199,14.7
1964,06-08-2024,Asia,Beauty,Retail,2,132.57,15,225.369,74.90340988,149.8068198,22.36464876,53.19753148,23.6
1965,01-03-2023,South America,Clothing,Retail,3,164.14,5,467.799,98.50840893,295.5252268,20.15282673,152.1209465,32.52
1966,05-03-2024,Asia,Clothing,Retail,3,317.92,20,763.008,133.1444361,399.4333082,56.32765627,307.2470355,40.27
1967,18-10-2024,North America,Sports,Marketplace,2,383.2,30,536.48,196.2974789,392.5949578,92.15703102,51.72801123,9.64
1968,27-08-2024,North America,Home,Retail,2,255.68,20,409.088,139.9093651,279.8187302,64.23371841,65.03555135,15.9
1969,05-11-2023,North America,Clothing,Online,6,442.24,30,1857.408,287.539181,1725.235086,416.7989861,-284.6260721,-15.32
1970,03-06-2024,Asia,Home,Online,7,29.72,5,197.638,17.40654375,121.8458063,13.37306984,62.41912388,31.58
1971,13-08-2024,North America,Electronics,Online,4,461.88,15,1570.392,297.0513347,1188.205339,356.1829565,26.00370486,1.66
1972,27-01-2023,South America,Beauty,Retail,1,106.19,0,106.19,72.77529186,72.77529186,14.73044119,18.68426695,17.6
1973,16-11-2024,Asia,Sports,Marketplace,6,443.28,5,2526.696,184.8865324,1109.319194,455.1978717,962.1789339,38.08
1974,15-07-2024,MEA,Beauty,Marketplace,7,206.42,20,1155.952,103.893477,727.2543391,216.4219761,212.2756848,18.36
1975,18-07-2023,Asia,Sports,Marketplace,4,418.05,0,1672.2,195.7985456,783.1941823,206.0601687,682.945649,40.84
1976,22-01-2024,South America,Electronics,Retail,6,339.12,15,1729.512,161.075912,966.455472,113.0170288,650.0394991,37.59
1977,15-12-2023,MEA,Beauty,Marketplace,9,96.21,20,692.712,57.84627773,520.6164995,36.82014559,135.2753549,19.53
1978,23-11-2024,Asia,Electronics,Online,4,459.84,15,1563.456,320.0447362,1280.178945,100.4343633,182.8426917,11.69
1979,19-06-2024,North America,Sports,Marketplace,4,130.3,30,364.84,66.33713901,265.348556,53.40408013,46.08736384,12.63
1980,13-01-2024,Europe,Clothing,Retail,5,129.63,5,615.7425,94.6013419,473.0067095,49.55102225,93.18476827,15.13
1981,11-07-2024,Europe,Beauty,Retail,3,408.95,15,1042.8225,309.5680371,928.7041113,103.7687624,10.34962634,0.99
1982,10-06-2024,North America,Electronics,Marketplace,2,61.88,20,99.008,33.4284144,66.8568288,6.900884982,25.25028622,25.5
1983,02-06-2023,Europe,Beauty,Retail,9,118.8,5,1015.74,79.89806273,719.0825646,159.5337536,137.1236818,13.5
1984,03-01-2025,Europe,Beauty,Marketplace,1,256.8,20,205.44,114.7433035,114.7433035,14.27632348,76.42037304,37.2
1985,25-07-2023,North America,Beauty,Marketplace,5,416.93,20,1667.72,290.8550852,1454.275426,194.6578653,18.78670856,1.13
1986,30-03-2024,North America,Home,Online,5,82.27,0,411.35,38.33860569,191.6930285,57.50822565,162.1487459,39.42
1987,30-09-2023,Asia,Electronics,Retail,8,278.36,10,2004.192,187.8836253,1503.069002,82.24527905,418.8777189,20.9
1988,24-08-2023,Asia,Electronics,Online,6,358.51,15,1828.401,203.9061481,1223.436889,329.484507,275.4796044,15.07
1989,09-01-2025,North America,Beauty,Retail,6,431.69,15,2201.619,332.9981238,1997.988743,230.2569147,-26.62665749,-1.21
1990,04-06-2024,South America,Clothing,Marketplace,6,468.43,0,2810.58,274.3989081,1646.393449,350.2669257,813.9196254,28.96
1991,08-11-2024,Europe,Beauty,Retail,4,394.47,30,1104.516,162.6640938,650.6563751,152.6111752,301.2484498,27.27
1992,26-12-2024,Asia,Home,Marketplace,1,329.89,15,280.4065,195.3831633,195.3831633,24.16279018,60.86054647,21.7
1993,15-05-2024,Europe,Sports,Retail,3,222.47,0,667.41,159.7778422,479.3335267,95.66095462,92.41551873,13.85
1994,27-04-2023,MEA,Home,Online,6,64.93,15,331.143,42.77807424,256.6684455,71.41435215,3.060202404,0.92
1995,21-01-2024,North America,Clothing,Online,5,357.77,15,1520.5225,281.3954352,1406.977176,317.538646,-203.9933218,-13.42
1996,10-12-2023,South America,Beauty,Marketplace,1,496.44,20,397.152,366.029678,366.029678,40.19562137,-9.07329936,-2.28
1997,06-08-2024,MEA,Electronics,Online,5,371.01,0,1855.05,226.546373,1132.731865,165.5823922,556.7357429,30.01
1998,30-01-2024,MEA,Beauty,Marketplace,2,18.19,30,25.466,8.778643635,17.55728727,3.08842904,4.820283689,18.93
1999,05-03-2023,MEA,Clothing,Marketplace,1,253.17,15,215.1945,101.6502492,101.6502492,19.14717999,94.39707079,43.87
2000,17-12-2024,North America,Electronics,Marketplace,4,311.18,30,871.304,246.5170944,986.0683774,50.38509837,-165.1494758,-18.95
2001,21-12-2024,Asia,Home,Retail,6,347.94,10,1878.876,269.7675823,1618.605494,138.1657798,122.1047262,6.5
2002,13-03-2023,North America,Sports,Marketplace,7,362.67,0,2538.69,184.8375209,1293.862647,305.580203,939.2471504,37
2003,27-02-2025,Asia,Sports,Online,9,283.47,0,2551.23,185.7540116,1671.786104,204.8443741,674.5995218,26.44
2004,01-10-2023,MEA,Beauty,Retail,5,119.45,0,597.25,82.62306631,413.1153316,91.57039871,92.56426972,15.5
2005,16-11-2023,MEA,Home,Online,8,471.68,20,3018.752,297.7269557,2381.815646,537.6343355,99.30201871,3.29
2006,04-12-2023,South America,Clothing,Marketplace,8,351.37,0,2810.96,259.0245775,2072.19662,198.0352513,540.7281289,19.24
2007,01-01-2024,Asia,Sports,Marketplace,9,126.05,20,907.56,54.34391877,489.095269,155.9275479,262.5371831,28.93
2008,09-05-2024,MEA,Home,Online,3,167.94,10,453.438,127.3988832,382.1966497,102.9557701,-31.71441984,-6.99
2009,29-08-2024,Europe,Beauty,Retail,3,461.74,5,1315.959,257.1003433,771.3010299,94.13592762,450.5220425,34.24
2010,15-06-2023,South America,Electronics,Online,9,444.87,20,3203.064,263.485828,2371.372452,274.776435,556.9151133,17.39
2011,27-06-2024,North America,Beauty,Marketplace,7,208.52,15,1240.694,120.5023443,843.5164102,122.0487133,275.1288765,22.18
2012,11-01-2023,South America,Beauty,Retail,4,28.77,0,115.08,17.62204185,70.48816742,16.09622302,28.49560956,24.76
2013,28-10-2023,Europe,Home,Marketplace,1,33.76,5,32.072,21.58166704,21.58166704,2.4459417,8.044391256,25.08
2014,29-12-2024,Asia,Sports,Marketplace,7,149.12,20,835.072,102.0185651,714.1299556,139.3751769,-18.43313257,-2.21
2015,11-03-2025,North America,Home,Online,6,318.27,30,1336.734,194.1371047,1164.822628,252.5456619,-80.63429002,-6.03
2016,12-04-2023,North America,Electronics,Marketplace,3,296.26,30,622.146,199.6523699,598.9571098,91.89407875,-68.70518854,-11.04
2017,29-02-2024,Asia,Home,Online,5,320.58,15,1362.465,171.6125578,858.0627889,188.0162868,316.3859243,23.22
2018,27-01-2024,South America,Clothing,Retail,3,361.47,5,1030.1895,280.0208137,840.062441,86.54872732,103.5783317,10.05
2019,17-02-2025,MEA,Beauty,Marketplace,8,19.33,10,139.176,8.230953845,65.84763076,8.738679598,64.58968964,46.41
2020,02-08-2023,South America,Sports,Marketplace,5,61.49,20,245.96,38.01411681,190.070584,25.48228434,30.40713162,12.36
2021,21-11-2024,Europe,Electronics,Retail,6,186.15,30,781.83,80.96751927,485.8051156,87.73775752,208.2871269,26.64
2022,29-03-2023,MEA,Beauty,Online,2,85.88,30,120.232,49.56193322,99.12386644,26.65274829,-5.54461473,-4.61
2023,06-07-2024,South America,Home,Marketplace,8,46.91,20,300.224,23.59727536,188.7782029,52.5297972,58.91599993,19.62
2024,05-02-2024,Asia,Clothing,Retail,9,324.07,30,2041.641,251.0769204,2259.692283,89.55839468,-307.6096779,-15.07
2025,10-08-2024,Europe,Home,Marketplace,3,409.51,10,1105.677,165.9458006,497.8374018,78.3144764,529.5251218,47.89
2026,15-02-2023,Europe,Beauty,Online,6,378.79,30,1590.918,210.7896094,1264.737656,338.4325435,-12.25219974,-0.77
2027,02-11-2024,Europe,Electronics,Online,6,410.35,20,1969.68,292.5044969,1755.026982,451.2089875,-236.5559691,-12.01
2028,07-04-2024,MEA,Sports,Online,2,336.27,0,672.54,159.8575677,319.7151354,47.10846246,305.7164022,45.46
2029,14-08-2024,North America,Beauty,Online,8,370.32,30,2073.792,268.9394496,2151.515597,386.1926857,-463.9162823,-22.37
2030,06-11-2023,MEA,Electronics,Retail,5,143.17,20,572.68,106.5027363,532.5136816,48.0409648,-7.874646447,-1.38
2031,27-03-2023,South America,Beauty,Marketplace,8,496.57,0,3972.56,339.2572198,2714.057759,415.7027298,842.7995117,21.22
2032,02-04-2023,North America,Clothing,Retail,8,99.75,30,558.6,48.24186038,385.934883,65.42340131,107.2417157,19.2
2033,21-10-2024,South America,Home,Online,3,115.1,30,241.71,58.56465975,175.6939792,49.75331951,16.26270124,6.73
2034,03-11-2024,North America,Sports,Online,5,151.57,20,606.28,70.74891873,353.7445937,66.36993186,186.1654745,30.71
2035,14-12-2024,MEA,Electronics,Online,7,487.91,15,2903.0645,231.0866152,1617.606306,542.7679181,742.6902754,25.58
2036,30-08-2023,Europe,Sports,Online,5,494.26,15,2100.605,204.918673,1024.593365,366.4667916,709.5448434,33.78
2037,02-01-2023,Asia,Sports,Marketplace,6,399.5,5,2277.15,296.79895,1780.7937,290.5600117,205.7962885,9.04
2038,13-08-2023,Europe,Sports,Online,2,318.24,15,541.008,194.5722272,389.1444544,91.12556691,60.73797873,11.23
2039,11-03-2025,MEA,Electronics,Marketplace,8,264.83,10,1906.776,140.6521901,1125.217521,100.5023636,681.0561156,35.72
2040,14-01-2025,North America,Electronics,Online,5,485.6,5,2306.6,250.4874357,1252.437179,140.0841253,914.0786961,39.63
2041,11-08-2024,Europe,Sports,Marketplace,6,350.86,15,1789.386,216.788857,1300.733142,237.2113598,251.4414981,14.05
2042,26-04-2023,MEA,Home,Marketplace,1,472.92,0,472.92,250.9663144,250.9663144,60.82520627,161.1284794,34.07
2043,27-10-2024,South America,Beauty,Online,2,165.11,20,264.176,123.0873899,246.1747799,19.24266886,-1.24144874,-0.47
2044,13-04-2023,Asia,Sports,Retail,4,173.55,15,590.07,84.06466514,336.2586606,58.44239695,195.3689425,33.11
2045,13-07-2023,Europe,Clothing,Retail,9,428.82,0,3859.38,322.8674617,2905.807155,505.2061685,448.3666765,11.62
2046,15-06-2023,North America,Sports,Retail,6,83.43,5,475.551,55.53409334,333.20456,49.90636361,92.44007634,19.44
2047,31-03-2023,South America,Electronics,Retail,8,473.5,20,3030.4,370.5855744,2964.684595,309.4454016,-243.7299964,-8.04
2048,16-11-2024,MEA,Beauty,Retail,2,258.66,15,439.722,105.0270556,210.0541113,55.47049694,174.1973918,39.62
2049,02-05-2023,Asia,Clothing,Online,5,463.94,5,2203.715,196.5427187,982.7135935,200.3881182,1020.613288,46.31
2050,23-05-2023,North America,Beauty,Online,1,175.03,15,148.7755,105.0806323,105.0806323,21.17767108,22.51719661,15.14
2051,16-04-2023,MEA,Beauty,Online,4,360.82,5,1371.116,276.0098118,1104.039247,118.8053063,148.2714466,10.81
2052,03-03-2024,MEA,Clothing,Online,1,246.61,15,209.6185,170.7325372,170.7325372,32.34230111,6.543661691,3.12
2053,01-11-2023,Europe,Sports,Online,9,317.13,0,2854.17,205.7711873,1851.940686,475.3604661,526.8688481,18.46
2054,13-11-2023,Europe,Sports,Online,2,257.14,10,462.852,106.1064713,212.2129426,37.90813158,212.7309258,45.96
2055,26-09-2024,North America,Sports,Marketplace,7,483.89,0,3387.23,262.1065262,1834.745684,207.7296016,1344.754715,39.7
2056,09-01-2023,MEA,Home,Marketplace,3,349.13,20,837.912,187.9510482,563.8531446,62.85181403,211.2070414,25.21
2057,12-02-2025,Europe,Sports,Online,2,133.15,15,226.355,82.13148344,164.2629669,37.47098149,24.62105164,10.88
2058,14-03-2023,Asia,Clothing,Online,4,455.74,10,1640.664,229.2969729,917.1878915,154.4380797,569.0380289,34.68
2059,25-12-2023,Asia,Home,Marketplace,7,154.07,10,970.641,78.09227241,546.6459069,88.60641624,335.3886769,34.55
2060,11-08-2023,MEA,Sports,Marketplace,7,192.09,20,1075.704,124.5404604,871.783223,167.1449227,36.77585428,3.42
2061,20-02-2024,Europe,Home,Online,9,60.04,20,432.288,46.70073412,420.3066071,45.26144795,-33.28005503,-7.7
2062,06-07-2024,North America,Clothing,Marketplace,3,450.98,10,1217.646,299.4830289,898.4490866,133.4893723,185.7075411,15.25
2063,05-01-2024,North America,Sports,Retail,7,150.19,20,841.064,100.2145853,701.5020973,127.3887672,12.17313547,1.45
2064,16-12-2024,North America,Electronics,Retail,6,136.87,20,656.976,108.7412886,652.4477316,91.31939685,-86.79112847,-13.21
2065,21-09-2023,Asia,Clothing,Retail,7,460.93,15,2742.5335,212.6690766,1488.683536,193.7782845,1060.071679,38.65
2066,20-11-2024,Europe,Beauty,Marketplace,7,404.71,0,2832.97,167.3613086,1171.52916,395.5856477,1265.855192,44.68
2067,14-11-2023,Europe,Beauty,Online,5,79.13,30,276.955,55.24900757,276.2450378,49.8089155,-49.09895334,-17.73
2068,25-03-2023,Asia,Clothing,Online,9,386.97,5,3308.5935,222.7070292,2004.363263,734.6515874,569.5786498,17.22
2069,14-11-2023,North America,Beauty,Online,7,457.39,10,2881.557,261.4118057,1829.88264,456.8539102,594.82045,20.64
2070,21-04-2023,North America,Clothing,Marketplace,7,48.47,5,322.3255,23.75618186,166.293273,43.25383602,112.778391,34.99
2071,08-09-2023,MEA,Electronics,Marketplace,3,414.36,10,1118.772,249.7535078,749.2605234,205.0340799,164.4773967,14.7
2072,18-01-2024,South America,Clothing,Retail,1,278.24,10,250.416,160.5080132,160.5080132,11.65080739,78.25717944,31.25
2073,07-01-2023,Europe,Sports,Marketplace,5,337.91,0,1689.55,181.8564049,909.2820243,243.6689257,536.59905,31.76
2074,03-04-2024,Europe,Sports,Retail,8,251.5,10,1810.8,145.140163,1161.121304,162.968206,486.7104898,26.88
2075,25-03-2023,Europe,Home,Retail,5,351.92,10,1583.64,194.799653,973.998265,236.2341224,373.4076125,23.58
2076,27-07-2023,South America,Beauty,Online,3,26.71,0,80.13,20.72585269,62.17755807,18.66205655,-0.709614623,-0.89
2077,25-01-2024,MEA,Beauty,Marketplace,9,383.73,20,2762.856,303.9527874,2735.575087,208.6981013,-181.417188,-6.57
2078,10-11-2023,South America,Clothing,Online,2,26.34,30,36.876,19.38519622,38.77039245,4.080857638,-5.975250088,-16.2
2079,22-01-2023,North America,Beauty,Online,3,233.1,5,664.335,185.5862098,556.7586295,72.56027805,35.01609241,5.27
2080,14-02-2024,North America,Sports,Marketplace,4,83.97,10,302.292,42.51298418,170.0519367,19.67743901,112.5626243,37.24
2081,29-05-2024,Europe,Electronics,Marketplace,1,413.55,0,413.55,304.8566717,304.8566717,50.63571782,58.0576105,14.04
2082,07-05-2023,Asia,Clothing,Retail,4,163.69,10,589.284,92.10044118,368.4017647,59.85343992,161.0287953,27.33
2083,19-03-2025,Europe,Beauty,Retail,4,232.51,0,930.04,162.3976695,649.5906782,101.1487241,179.3005978,19.28
2084,30-11-2024,Asia,Sports,Retail,9,220.09,5,1881.7695,105.7658025,951.8922226,224.97496,704.9023174,37.46
2085,14-01-2023,South America,Home,Retail,8,388.53,15,2642.004,281.5997198,2252.797759,125.6275393,263.5787021,9.98
2086,12-01-2023,North America,Beauty,Online,2,245.76,20,393.216,106.5088869,213.0177739,67.65164819,112.5465779,28.62
2087,28-03-2023,Asia,Electronics,Online,7,396.59,15,2359.7105,201.5561924,1410.893347,529.721197,419.0959564,17.76
2088,07-06-2024,South America,Electronics,Marketplace,6,46.02,0,276.12,33.53850377,201.2310226,32.65081637,42.23816101,15.3
2089,20-06-2024,North America,Beauty,Retail,7,103.88,10,654.444,72.59795999,508.1857199,34.55823819,111.7000419,17.07
2090,28-10-2023,Asia,Beauty,Retail,4,280.25,20,896.8,168.2897612,673.1590449,45.12095238,178.5200027,19.91
2091,31-08-2023,Europe,Sports,Retail,5,474.07,5,2251.8325,317.2083482,1586.041741,166.2083683,499.5823907,22.19
2092,02-05-2023,Europe,Beauty,Online,6,46.63,30,195.846,22.1133267,132.6799602,38.27896883,24.88707094,12.71
2093,27-05-2023,Europe,Home,Marketplace,9,31.11,20,223.992,20.75365052,186.7828546,19.96887522,17.24027013,7.7
2094,20-07-2024,South America,Sports,Online,2,86.71,10,156.078,34.96064539,69.92129078,32.24252522,53.914184,34.54
2095,19-01-2025,Europe,Clothing,Marketplace,9,324.17,15,2479.9005,237.7094351,2139.384916,428.8959943,-88.38041008,-3.56
2096,22-12-2023,MEA,Home,Marketplace,1,205.51,0,205.51,124.6449065,124.6449065,24.36665808,56.4984354,27.49
2097,15-11-2024,North America,Sports,Online,4,414.52,15,1409.368,322.3105983,1289.242393,160.8680706,-40.74246381,-2.89
2098,02-01-2025,South America,Sports,Online,5,45.25,20,181,26.75477324,133.7738662,30.33199584,16.89413797,9.33
2099,22-09-2024,Europe,Electronics,Marketplace,9,106.24,30,669.312,60.90047715,548.1042943,114.8402333,6.367472394,0.95
2100,05-11-2023,North America,Sports,Online,6,157.01,10,847.854,91.06911683,546.414701,60.72562969,240.7136693,28.39
2101,25-11-2024,Asia,Home,Online,4,317.1,0,1268.4,172.4679782,689.8719128,293.782036,284.7460512,22.45
2102,15-10-2023,Europe,Beauty,Marketplace,2,345.73,10,622.314,161.3418307,322.6836614,91.40861756,208.2217211,33.46
2103,03-11-2023,North America,Home,Marketplace,5,70.86,10,318.87,52.21142593,261.0571297,34.98710626,22.82576408,7.16
2104,22-03-2025,MEA,Clothing,Retail,8,472.46,30,2645.776,262.5149167,2100.119334,266.4886659,279.1680005,10.55
2105,16-08-2024,Asia,Sports,Online,8,177.11,20,1133.504,108.3281575,866.6252599,146.6829547,120.1957854,10.6
2106,23-12-2024,MEA,Sports,Marketplace,6,359.45,15,1833.195,146.6393408,879.8360451,205.1192213,748.2397336,40.82
2107,23-10-2024,North America,Sports,Online,1,266.86,10,240.174,113.1757394,113.1757394,40.1597323,86.83852831,36.16
2108,02-07-2024,MEA,Sports,Online,8,119.15,10,857.88,76.12175272,608.9740217,60.77504114,188.1309371,21.93
2109,18-12-2023,North America,Electronics,Marketplace,4,424.65,10,1528.74,319.2056821,1276.822728,116.6529039,135.2643677,8.85
2110,08-11-2023,North America,Electronics,Retail,2,410.94,0,821.88,245.4784326,490.9568653,55.2671138,275.6560209,33.54
2111,28-02-2023,MEA,Beauty,Marketplace,1,204.08,10,183.672,95.09920496,95.09920496,20.41094427,68.16185077,37.11
2112,04-10-2024,North America,Sports,Marketplace,7,298.42,10,1880.046,133.2298853,932.6091968,198.6430836,748.7937195,39.83
2113,14-12-2024,Europe,Clothing,Online,2,136.33,20,218.128,103.5992393,207.1984786,41.44362651,-30.5141051,-13.99
2114,24-01-2025,North America,Beauty,Retail,4,348.03,10,1252.908,236.8884089,947.5536357,89.08366854,216.2706957,17.26
2115,04-02-2023,South America,Sports,Marketplace,4,161.42,30,451.976,126.9533146,507.8132583,26.4680852,-82.30534345,-18.21
2116,20-03-2024,North America,Electronics,Online,1,423.6,30,296.52,183.3931504,183.3931504,20.75035227,92.37649733,31.15
2117,03-04-2023,South America,Clothing,Marketplace,2,116.52,10,209.736,88.67697995,177.3539599,10.8427142,21.5393259,10.27
2118,26-07-2023,North America,Beauty,Online,1,17.25,30,12.075,12.73486296,12.73486296,0.807149525,-1.467012482,-12.15
2119,19-12-2023,North America,Clothing,Marketplace,6,141.57,20,679.536,107.2072905,643.2437432,121.500426,-85.20816927,-12.54
2120,28-11-2023,MEA,Sports,Retail,3,103.62,0,310.86,41.68686303,125.0605891,38.44379201,147.3556189,47.4
2121,27-03-2025,Europe,Home,Marketplace,1,259.06,30,181.342,180.5030063,180.5030063,36.15772242,-35.31872869,-19.48
2122,25-12-2024,Europe,Clothing,Online,8,109.81,30,614.936,68.03555773,544.2844618,39.144545,31.50699319,5.12
2123,08-06-2023,Asia,Clothing,Marketplace,4,383.96,15,1305.464,241.6151902,966.4607606,231.5243441,107.4788953,8.23
2124,24-01-2023,MEA,Electronics,Retail,7,128.27,20,718.312,75.38181557,527.672709,88.73075368,101.9085374,14.19
2125,08-02-2024,MEA,Sports,Retail,2,356.41,30,498.974,248.4429921,496.8859842,58.30066693,-56.21265113,-11.27
2126,15-03-2025,Europe,Clothing,Retail,6,293.45,0,1760.7,234.7411359,1408.446815,145.7575336,206.4956509,11.73
2127,30-05-2024,MEA,Sports,Retail,6,493.26,15,2515.626,337.4960604,2024.976363,214.3496735,276.2999638,10.98
2128,01-01-2025,Europe,Electronics,Online,7,499.95,10,3149.685,335.5765222,2349.035655,668.3663517,132.2829929,4.2
2129,30-12-2023,MEA,Sports,Marketplace,1,436.07,20,348.856,288.5802619,288.5802619,54.77826978,5.497468354,1.58
2130,17-01-2024,North America,Electronics,Retail,1,382.39,30,267.673,259.2927962,259.2927962,32.237998,-23.85779417,-8.91
2131,15-06-2024,Europe,Electronics,Marketplace,2,199.36,10,358.848,107.0254166,214.0508332,19.59216753,125.2049993,34.89
2132,01-06-2023,Europe,Beauty,Online,2,379.11,20,606.576,200.2034028,400.4068056,56.51925612,149.6499383,24.67
2133,15-07-2024,South America,Sports,Marketplace,5,478.77,15,2034.7725,341.7149975,1708.574988,395.5468919,-69.34937964,-3.41
2134,19-11-2024,MEA,Home,Marketplace,1,21.46,30,15.022,9.039707541,9.039707541,1.774934737,4.207357722,28.01
2135,30-08-2024,MEA,Beauty,Retail,2,273.58,0,547.16,192.5179985,385.035997,73.19205438,88.93194864,16.25
2136,08-09-2024,Europe,Electronics,Retail,6,116.82,20,560.736,84.75718959,508.5431376,48.62648041,3.566382043,0.64
2137,24-02-2024,North America,Home,Online,3,283.36,0,850.08,172.4639991,517.3919974,167.9572065,164.7307962,19.38
2138,07-09-2023,North America,Clothing,Marketplace,4,238.56,10,858.816,182.2739719,729.0958874,58.29804913,71.42206344,8.32
2139,27-04-2023,North America,Clothing,Online,1,292.13,10,262.917,172.1332132,172.1332132,17.76873106,73.01505574,27.77
2140,26-05-2024,MEA,Beauty,Online,5,279.97,15,1189.8725,131.9315698,659.6578489,171.2366729,358.9779782,30.17
2141,09-01-2025,South America,Home,Online,4,480.45,15,1633.53,261.6335923,1046.534369,271.9767261,315.0189047,19.28
2142,31-07-2024,Europe,Sports,Retail,8,280.57,5,2132.332,213.8916985,1711.133588,168.1220682,253.0763442,11.87
2143,01-12-2023,Asia,Home,Retail,3,424.65,5,1210.2525,338.6563857,1015.969157,152.3956669,41.88767611,3.46
2144,22-02-2024,South America,Beauty,Marketplace,1,166.71,15,141.7035,94.81490993,94.81490993,17.62408194,29.26450812,20.65
2145,12-02-2025,Asia,Sports,Marketplace,5,224.67,30,786.345,104.8621654,524.3108268,148.8138467,113.2203265,14.4
2146,22-10-2023,South America,Sports,Marketplace,1,240.5,10,216.45,123.7448768,123.7448768,13.58192963,79.12319362,36.55
2147,24-01-2025,North America,Clothing,Retail,5,146.58,0,732.9,91.07287115,455.3643558,35.17055451,242.3650897,33.07
2148,06-01-2024,MEA,Home,Retail,9,196.1,15,1500.165,123.3152038,1109.836834,222.9464548,167.3817107,11.16
2149,05-07-2023,Asia,Sports,Online,5,303.27,30,1061.445,197.7392465,988.6962325,191.5263757,-118.7776082,-11.19
2150,03-09-2023,South America,Beauty,Retail,2,294.29,0,588.58,216.0504576,432.1009152,70.94401624,85.53506855,14.53
2151,28-09-2024,MEA,Clothing,Online,2,321.85,5,611.515,220.3017099,440.6034198,39.72397772,131.1876025,21.45
2152,25-09-2023,Asia,Sports,Online,9,182.39,0,1641.51,91.98585956,827.8727361,375.5471867,438.0900772,26.69
2153,04-10-2024,Europe,Home,Retail,5,164.76,15,700.23,91.93898378,459.6949189,92.86380707,147.671274,21.09
2154,25-08-2023,South America,Clothing,Online,8,309.69,10,2229.768,227.9091191,1823.272953,440.5501301,-34.05508316,-1.53
2155,13-06-2024,Europe,Home,Online,4,75.1,15,255.34,49.06681542,196.2672617,57.23378063,1.838957668,0.72
2156,05-07-2024,North America,Home,Marketplace,2,133.99,20,214.384,62.51534171,125.0306834,29.31121825,60.04209832,28.01
2157,21-01-2023,Europe,Home,Online,4,30.64,30,85.792,16.24580358,64.98321433,11.24217942,9.566606253,11.15
2158,06-01-2025,Europe,Clothing,Retail,4,45.58,30,127.624,32.65516952,130.6206781,12.46650379,-15.46318185,-12.12
2159,04-03-2025,South America,Sports,Retail,9,129.26,30,814.338,60.60195455,545.417591,108.5259168,160.3944922,19.7
2160,03-06-2024,North America,Electronics,Online,6,19.57,20,93.936,13.23754451,79.42526706,18.63421553,-4.123482592,-4.39
2161,10-04-2023,Europe,Sports,Marketplace,6,130.25,20,625.2,81.46025354,488.7615212,88.42703336,48.01144542,7.68
2162,21-01-2025,MEA,Clothing,Retail,5,330.94,10,1489.23,151.8981382,759.490691,98.54181774,631.1974912,42.38
2163,22-04-2024,Asia,Electronics,Retail,6,39.94,30,167.748,26.98152969,161.8891781,23.19386023,-17.33503837,-10.33
2164,21-08-2024,Europe,Electronics,Marketplace,1,224,15,190.4,102.3544678,102.3544678,28.00521919,60.04031304,31.53
2165,25-10-2023,North America,Electronics,Online,5,457.42,20,1829.68,255.868961,1279.344805,182.651765,367.6834298,20.1
2166,09-06-2024,Europe,Beauty,Retail,6,397.73,15,2028.423,208.1814155,1249.088493,198.1309508,581.2035561,28.65
2167,30-11-2023,Asia,Clothing,Online,8,159.66,5,1213.416,107.9307956,863.4463649,290.6096611,59.35997399,4.89
2168,02-01-2023,North America,Beauty,Online,4,463.15,30,1296.82,330.2004502,1320.801801,154.4621177,-178.4439185,-13.76
2169,10-01-2024,South America,Electronics,Online,5,171.53,20,686.12,80.16053732,400.8026866,55.56262242,229.754691,33.49
2170,20-10-2023,North America,Beauty,Online,4,45.53,20,145.696,33.00008468,132.0003387,9.309994083,4.385667213,3.01
2171,06-07-2024,South America,Beauty,Retail,7,497.09,10,3131.667,200.270414,1401.892898,194.6515272,1535.122575,49.02
2172,14-11-2023,North America,Clothing,Marketplace,6,436.31,15,2225.181,267.0319379,1602.191627,173.6641308,449.3252417,20.19
2173,16-05-2024,Asia,Home,Retail,4,238.31,10,857.916,144.5863841,578.3455366,122.6547178,156.9157457,18.29
2174,16-01-2024,Asia,Beauty,Marketplace,6,336.52,10,1817.208,218.5793552,1311.476131,133.4252489,372.3066202,20.49
2175,14-09-2024,North America,Beauty,Online,4,338.9,15,1152.26,168.0538039,672.2152156,248.0552714,231.9895131,20.13
2176,14-01-2023,Europe,Electronics,Marketplace,8,105.3,5,800.28,42.53516968,340.2813574,50.42362311,409.5750195,51.18
